protocolVersion,userAgent,Height,Latitude,Longitude,ASN,Continent,organizationName
70015,Satoshi:0.20.1,658415,40.793,-74.0247,AS14061,North America,DIGITALOCEAN-ASN
70015,Satoshi:0.20.1,658415,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.18.0,658416,37.751,-97.822,AS16276,North America,OVH SAS
70015,Satoshi:0.18.1,658416,22.25,114.1667,AS16509,Asia,AMAZON
70016,Satoshi:1.3.4,454934,-33.8591,151.2002,AS63949,Australia,"Linode, LLC"
70015,Satoshi:0.20.1,658416,40.0296,-74.8834,AS7922,North America,COMCAST-7922
70015,Satoshi:0.20.1,658416,49.598,8.7407,AS24940,Europe,Hetzner Online GmbH
70016,Satoshi:1.3.4,454935,43.6644,-79.4195,AS63949,North America,"Linode, LLC"
70015,Satoshi:0.17.1,658416,37.3417,-121.9753,AS14061,North America,DIGITALOCEAN-ASN
70015,Satoshi:0.18.1,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.1,658415,22.2795,114.146,AS15169,Asia,GOOGLE
70012,Others,658416,48.9065,2.2483,AS16276,Europe,OVH SAS
70015,Satoshi:0.19.1,658416,49.405,11.1617,AS51167,Europe,Contabo GmbH
70015,Satoshi:0.20.1,658416,-44.9833,168.6671,AS56068,Australia,Lightspeed Technology Group Limited
70015,Satoshi:0.18.1,658416,51.4327,-0.1693,AS12576,Europe,EE Limited
70013,Others,658416,40.5672,-79.9708,AS701,North America,UUNET
70015,Satoshi:0.20.0,658416,55.7386,37.6068,AS15774,Europe,Joint Stock Company TransTeleCom
70015,Satoshi:0.20.0,658416,52.3891,4.6563,AS20473,Europe,AS-CHOOPA
70015,Satoshi:0.20.1,658415,50.1188,8.6843,AS14061,Europe,DIGITALOCEAN-ASN
70015,Satoshi:0.19.0.1,658416,48.2255,10.1101,AS3320,Europe,Deutsche Telekom AG
70015,Satoshi:0.20.1,658416,46.9989,8.5993,AS8821,Europe,WWZ Telekom AG
70015,Satoshi:0.20.1,658416,51.0497,-114.1394,AS852,North America,ASN852
70015,Satoshi:0.18.1,658416,34.7725,113.7266,AS37963,Asia,Hangzhou Alibaba
70015,Satoshi:0.18.1,658416,48.8582,2.3387,AS16276,Europe,OVH SAS
70016,Satoshi:1.3.4,454935,1.2929,103.8547,AS63949,Asia,"Linode, LLC"
70015,Satoshi:0.20.1,658416,43.3722,5.3539,AS12322,Europe,Free SAS
70015,Satoshi:0.18.0,658416,49.9019,16.4504,AS197451,Europe,Brno University of Technology
70015,Satoshi:0.19.1,658416,50.1103,8.7147,AS20473,Europe,AS-CHOOPA
70015,Satoshi:0.19.1,658416,49.405,11.1617,AS51167,Europe,Contabo GmbH
70015,Satoshi:0.18.1,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.19.1,658416,35.685,139.7514,AS16509,Asia,AMAZON
70015,Satoshi:0.20.1,658416,60.1,19.95,AS200134,Europe,IP-Connect AB
70015,Satoshi:0.18.0,658415,35.685,139.7514,AS16509,Asia,AMAZON
70015,Others,658416,47.1449,8.1551,AS50837,Europe,Cloudsigma Ag
70015,Satoshi:0.20.1,658415,26.1331,-81.7938,AS30221,North America,T3COM
70015,Satoshi:0.20.1,658416,51.5164,-0.09300000000000001,AS16276,Europe,OVH SAS
70015,Satoshi:0.19.1,658416,54.6816,25.3225,AS8764,Europe,"Telia Lietuva, AB"
70015,Satoshi:0.20.1,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.1,658415,26.0333,50.55,AS16509,Asia,AMAZON
70015,Satoshi:0.20.1,658416,48.3074,14.285,AS12605,Europe,LIWEST Kabelmedien GmbH
70015,Satoshi:0.20.1,658416,49.0588,2.1911,AS24904,Europe,K-NET SARL
70015,Satoshi:0.20.1,658416,48.8579,2.3491,AS3215,Europe,Orange
70015,Satoshi:0.18.0,658415,49.0278,2.3264,AS12322,Europe,Free SAS
70015,Satoshi:0.19.0.1,658416,37.3417,-121.9753,AS14061,North America,DIGITALOCEAN-ASN
70015,Satoshi:0.20.1,658415,39.0481,-77.4728,AS14618,North America,AMAZON
70015,Satoshi:0.20.1,658416,34.106,-118.3607,AS7018,North America,ATT-INTERNET4
70015,Satoshi:0.18.0,658416,0.0,0.0,,TOR,Unknown Organization
70015,Others,658416,50.4333,30.5167,AS42331,Europe,PE Freehost
70015,Others,658416,53.5677,-2.0108,AS3223,Europe,Voxility LLP
70015,Satoshi:0.18.1,658416,48.8582,2.3387,AS16276,Europe,OVH SAS
70015,Satoshi:0.20.0,658416,37.3773,-122.0194,AS7922,North America,COMCAST-7922
70015,Satoshi:0.20.1,658415,51.5164,-0.09300000000000001,AS16509,Europe,AMAZON
70015,Satoshi:0.20.0,658416,-27.6145,-48.5012,AS262411,South America,Force Telecom Ltda
70016,Satoshi:1.3.4,454936,-33.8591,151.2002,AS63949,Australia,"Linode, LLC"
70015,Satoshi:0.20.1,658416,55.7386,37.6068,AS29182,Europe,JSC The First
70015,Satoshi:0.18.0,658416,50.1188,8.6843,AS14061,Europe,DIGITALOCEAN-ASN
70015,Satoshi:0.20.1,658416,35.698,51.4115,AS43343,Asia,Arya Sepehr Ettelarasan Tehran PLC
70015,Satoshi:0.20.1,658416,47.3388,8.5769,AS21232,Europe,Genossenschaft GGA Maur
70015,Satoshi:0.19.1,658416,52.3824,4.8995,AS58061,Europe,Scalaxy B.V.
70015,Satoshi:0.18.0,658416,64.0671,-21.9377,AS50613,Europe,Advania Island ehf
70015,Satoshi:0.17.1,658416,52.3824,4.8995,AS49981,Europe,WorldStream B.V.
70015,Satoshi:0.20.0,658416,51.5164,-0.09300000000000001,AS16509,Europe,AMAZON
70015,Satoshi:0.20.0,658415,40.9186,-73.8932,AS701,North America,UUNET
70015,Satoshi:0.19.1,658416,48.15,11.5833,AS6805,Europe,Telefonica Germany
70015,Satoshi:0.20.1,658416,39.9653,-83.0235,AS16509,North America,AMAZON
80002,Others,658416,45.4995,-73.5848,AS16276,North America,OVH SAS
70015,Satoshi:0.20.0,658416,53.3331,-6.2489,AS16509,Europe,AMAZON
70015,Others,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.1,658415,52.352,4.9392,AS14061,Europe,DIGITALOCEAN-ASN
70015,Satoshi:0.20.1,658416,44.8412,-0.5806,AS21502,Europe,SFR SA
70015,Satoshi:0.20.0,658416,40.4251,22.9361,AS6799,Europe,OTEnet S.A.
70016,Others,658416,51.5177,-0.6215,AS14061,Europe,DIGITALOCEAN-ASN
70015,Satoshi:0.20.0,658416,32.0942,34.9458,AS1680,Asia,Cellcom Fixed Line Communication L.P.
70015,Satoshi:0.18.1,658416,37.751,-97.822,AS32475,North America,SINGLEHOP-LLC
70015,Satoshi:0.16.3,658416,52.1617,5.3711,AS3265,Europe,Xs4all Internet BV
70015,Satoshi:0.20.1,658415,34.0544,-118.244,AS15169,North America,GOOGLE
70015,Satoshi:0.20.1,658415,32.8608,-79.9746,AS15169,North America,GOOGLE
70015,Satoshi:0.20.0,658416,46.183,13.7332,AS5603,Europe,"Telekom Slovenije, d.d."
70015,Satoshi:0.17.1,658416,43.6319,-79.3716,AS16276,North America,OVH SAS
70015,Satoshi:0.20.1,658416,-36.8506,174.7679,AS4771,Australia,Spark New Zealand Trading Ltd.
70015,Satoshi:0.19.1,658416,26.737,-80.2758,AS13706,North America,COMPLETEWEBNET
70015,Satoshi:0.20.1,658415,19.0748,72.8856,AS16509,Asia,AMAZON
70015,Satoshi:0.20.1,658415,1.2929,103.8547,AS16509,Asia,AMAZON
70015,Satoshi:0.20.1,658416,48.309,18.0873,AS6855,Europe,"Slovak Telecom, a. s."
70015,Satoshi:0.20.1,658416,49.405,11.1617,AS51167,Europe,Contabo GmbH
70015,Satoshi:0.18.1,658416,49.3048,10.5931,AS24940,Europe,Hetzner Online GmbH
70015,Others,658416,55.7386,37.6068,AS49505,Europe,OOO Network of data-centers Selectel
70016,Satoshi:1.3.4,454935,0.0,0.0,,TOR,Unknown Organization
70015,Satoshi:0.18.0,658416,59.3333,18.05,AS16509,Europe,AMAZON
70015,Satoshi:0.18.0,658416,0.0,0.0,AS51852,TOR,Private Layer INC
70016,Others,658416,2.5,112.5,AS45839,Asia,Shinjiru Technology Sdn Bhd
70015,Others,658416,40.793,-74.0247,AS14061,North America,DIGITALOCEAN-ASN
70016,Satoshi:1.3.4,454934,32.9473,-96.7028,AS63949,North America,"Linode, LLC"
70015,Others,658416,37.751,-97.822,AS14618,North America,AMAZON
70015,Satoshi:0.17.1,658416,34.7725,113.7266,AS45090,Asia,Shenzhen Tencent Computer Systems Company Limited
70015,Satoshi:0.19.0.1,658416,49.3968,8.5911,AS6830,Europe,Liberty Global B.V.
70015,Satoshi:0.20.1,658416,49.405,11.1617,AS51167,Europe,Contabo GmbH
70015,Satoshi:0.20.0,658416,39.9747,-75.3533,AS701,North America,UUNET
70015,Satoshi:0.18.0,658415,29.4102,-100.8932,AS11427,North America,TWC-11427-TEXAS
70015,Satoshi:0.20.1,658416,48.6112,9.0993,AS3320,Europe,Deutsche Telekom AG
70016,Satoshi:1.3.4,454935,51.5164,-0.09300000000000001,AS63949,Europe,"Linode, LLC"
70015,Satoshi:0.18.0,658416,35.69,139.69,AS2907,Asia,"Research Organization of Information and Systems, National Institute of Informatics"
70016,Satoshi:1.3.4,454934,19.0748,72.8856,AS63949,Asia,"Linode, LLC"
70015,Satoshi:0.20.0,658415,28.0084,-82.6951,AS33363,North America,BHN-33363
70015,Others,658416,49.0099,8.3592,AS34878,Europe,Karlsruhe Institute of Technology
70015,Others,729734,39.9288,116.3889,AS58593,Asia,"Shanghai Blue Cloud Technology Co.,Ltd"
70015,Satoshi:0.20.0,658416,38.4539,-90.32799999999999,AS7018,North America,ATT-INTERNET4
70015,Satoshi:0.18.0,658416,37.751,-97.822,AS7065,North America,SONOMA
70015,Satoshi:0.18.1,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.18.0,658416,37.751,-97.822,AS29802,North America,HVC-AS
70015,Satoshi:0.16.3,658416,42.3902,-122.9177,AS20115,North America,CHARTER-20115
70015,Satoshi:0.20.1,658416,50.8274,4.348,AS15169,Europe,GOOGLE
70015,Satoshi:0.20.1,658416,25.7806,-80.1826,AS8100,North America,ASN-QUADRANET-GLOBAL
70015,Others,658416,42.3513,-71.137,AS111,North America,BOSTONU-AS
70015,Satoshi:0.20.0,658415,35.5189,-97.5354,AS7018,North America,ATT-INTERNET4
70015,Satoshi:0.20.1,658416,51.2993,9.491,AS6724,Europe,Strato AG
70015,Satoshi:0.18.1,658416,39.4427,-77.5542,AS7922,North America,COMCAST-7922
70015,Others,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.0,658416,37.751,-97.822,AS22612,North America,NAMECHEAP-NET
70015,Satoshi:0.18.0,658416,-0.2143,-78.5017,AS19114,South America,Otecel S.A.
70016,Satoshi:1.3.4,454934,37.5625,-122.0004,AS63949,North America,"Linode, LLC"
70015,Satoshi:0.20.1,658415,50.1188,8.6843,AS16509,Europe,AMAZON
70015,Satoshi:0.19.0.1,658416,40.793,-74.0247,AS14061,North America,DIGITALOCEAN-ASN
70015,Satoshi:0.20.0,658416,22.2795,114.146,AS8075,Asia,MICROSOFT-CORP-MSN-AS-BLOCK
70015,Satoshi:0.20.1,658416,45.5173,-122.6398,AS209,North America,CENTURYLINK-US-LEGACY-QWEST
70015,Satoshi:0.20.1,658416,48.1482,17.1067,AS15962,Europe,Orange Slovensko a.s.
70015,Satoshi:0.18.0,658416,35.69,139.69,AS2907,Asia,"Research Organization of Information and Systems, National Institute of Informatics"
70015,Satoshi:0.20.1,658415,59.36,18.0009,AS3301,Europe,Telia Company AB
70015,Others,542560,37.3417,-121.9753,AS14061,North America,DIGITALOCEAN-ASN
70015,Others,658416,37.751,-97.822,AS16276,North America,OVH SAS
70015,Satoshi:0.20.1,658416,50.1188,8.6843,AS16509,Europe,AMAZON
70015,Satoshi:0.19.1,658416,35.5819,139.7663,AS20473,Asia,AS-CHOOPA
70015,Satoshi:0.20.1,658415,12.9719,77.5937,AS14061,Asia,DIGITALOCEAN-ASN
70015,Satoshi:0.18.0,658416,37.751,-97.822,AS53828,North America,NITEL
70015,Satoshi:0.18.0,658416,35.685,139.7514,AS16509,Asia,AMAZON
70015,Satoshi:0.20.0,658416,38.5244,-8.8882,AS3243,Europe,Servicos De Comunicacoes E Multimedia S.A.
70015,Satoshi:0.19.1,658416,60.1719,24.9347,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.1,658416,37.3931,-121.962,AS14061,North America,DIGITALOCEAN-ASN
70015,Satoshi:0.20.0,658416,48.8582,2.3387,AS16276,Europe,OVH SAS
70015,Satoshi:0.20.1,658416,51.2476,-0.7672,AS20712,Europe,Andrews & Arnold Ltd
70015,Satoshi:0.20.0,658416,-37.8964,145.0799,AS38195,Australia,Superloop
70015,Satoshi:0.19.1,658416,0.0855,-80.0467,AS27947,South America,Telconet S.A
70015,Satoshi:0.20.1,658415,22.2795,114.146,AS16509,Asia,AMAZON
70015,Satoshi:0.20.1,658415,59.3333,18.05,AS16509,Europe,AMAZON
70015,Others,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
80002,Others,658416,40.4586,-3.4719,AS15704,Europe,Xtra Telecom S.A.
70015,Satoshi:0.20.1,658415,37.3388,-121.8914,AS16509,North America,AMAZON
70016,Satoshi:1.3.4,454934,51.5164,-0.09300000000000001,AS63949,Europe,"Linode, LLC"
70015,Satoshi:0.17.1,658416,51.2993,9.491,AS30823,Europe,combahton GmbH
70015,Satoshi:0.20.1,658416,48.2169,16.4997,AS8412,Europe,T-Mobile Austria GmbH
70015,Satoshi:0.20.0,658416,52.5824,13.3997,AS3320,Europe,Deutsche Telekom AG
70015,Satoshi:0.20.1,658415,50.4333,30.5167,AS31148,Europe,Freenet LTD
70015,Satoshi:0.18.0,658416,48.8582,2.3387,AS16276,Europe,OVH SAS
70015,Satoshi:0.20.0,658416,51.5164,-0.09300000000000001,AS16509,Europe,AMAZON
70015,Satoshi:0.18.0,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Others,1014765,34.7725,113.7266,AS37963,Asia,Hangzhou Alibaba
70015,Satoshi:0.19.1,658416,50.1188,8.6843,AS14061,Europe,DIGITALOCEAN-ASN
70015,Satoshi:0.20.0,658416,52.5218,-1.9985,AS13285,Europe,TalkTalk
70015,Satoshi:0.18.0,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.0,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Others,658416,52.3759,4.8975,AS49981,Europe,WorldStream B.V.
70015,Satoshi:0.20.0,658416,47.4984,19.0404,AS6830,Europe,Liberty Global B.V.
70015,Satoshi:0.19.1,658416,48.8582,2.3387,AS16276,Europe,OVH SAS
70015,Satoshi:0.20.1,658416,40.0364,-75.2219,AS701,North America,UUNET
70016,Satoshi:1.3.4,454935,1.2929,103.8547,AS63949,Asia,"Linode, LLC"
70015,Others,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.0,658416,34.0706,-117.9393,AS20115,North America,CHARTER-20115
70015,Satoshi:0.19.0.1,658416,50.1138,8.6521,AS45102,Europe,"Alibaba (US) Technology Co., Ltd."
70015,Others,658416,37.5985,126.9783,AS9318,Asia,SK Broadband Co Ltd
70015,Satoshi:0.18.0,658416,40.8364,-74.1403,AS14061,North America,DIGITALOCEAN-ASN
70014,Others,658416,34.7725,113.7266,AS37963,Asia,Hangzhou Alibaba
70015,Satoshi:0.20.1,658416,57.141999999999996,33.1307,AS48124,Europe,MTS PJSC
70015,Satoshi:0.19.0.1,658416,48.8579,2.3491,AS12876,Europe,Online S.a.s.
70015,Satoshi:0.18.1,658416,37.4562,126.7288,AS16509,Asia,AMAZON
70013,Others,658258,58.2837,12.2886,AS8473,Europe,Bahnhof AB
70015,Satoshi:0.20.1,658416,52.9735,-1.3255,AS6871,Europe,British Telecommunications PLC
70015,Satoshi:0.18.0,658416,55.7522,37.6156,AS50448,Europe,System Service Ltd.
70015,Satoshi:0.20.1,658416,38.7927,-9.1838,AS3243,Europe,Servicos De Comunicacoes E Multimedia S.A.
70015,Satoshi:0.20.1,658416,47.8008,13.0443,AS8445,Europe,"SALZBURG AG fur Energie, Verkehr und Telekommunikation"
70015,Satoshi:0.19.1,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70016,Satoshi:1.3.4,454934,35.685,139.7514,AS63949,Asia,"Linode, LLC"
70015,Satoshi:0.20.0,658416,-34.6033,-58.3816,AS27747,South America,Telecentro S.A.
70015,Satoshi:0.20.1,658416,39.7067,-104.9694,AS209,North America,CENTURYLINK-US-LEGACY-QWEST
70015,Satoshi:0.20.0,658416,34.7725,113.7266,AS37963,Asia,Hangzhou Alibaba
70015,Satoshi:0.20.1,658416,45.5999,-121.1871,AS15169,North America,GOOGLE
70015,Satoshi:0.20.1,658416,53.3331,-6.2489,AS6830,Europe,Liberty Global B.V.
70015,Satoshi:0.20.1,658416,52.3824,4.8995,AS60781,Europe,LeaseWeb Netherlands B.V.
70015,Satoshi:0.20.1,658415,53.2157,6.5765,AS15169,Europe,GOOGLE
70015,Satoshi:0.20.1,658415,45.4995,-73.5848,AS16509,North America,AMAZON
70001,Others,658416,39.1541,-76.717,AS6405,North America,AIN
70015,Satoshi:0.20.1,658416,35.1496,126.9156,AS9318,Asia,SK Broadband Co Ltd
70015,Satoshi:0.19.0.1,658416,1.3667,103.8,AS45102,Asia,"Alibaba (US) Technology Co., Ltd."
70015,Satoshi:0.20.1,658416,59.8944,30.2642,AS35807,Europe,SkyNet Ltd.
70012,Others,658416,40.7119,-74.2203,AS701,North America,UUNET
70015,Satoshi:0.20.0,658416,37.751,-97.822,AS10297,North America,ENET-2
70015,Satoshi:0.18.0,658416,40.793,-74.0247,AS14061,North America,DIGITALOCEAN-ASN
70016,Satoshi:1.3.4,454934,50.1188,8.6843,AS63949,Europe,"Linode, LLC"
70015,Satoshi:0.17.1,658416,43.62300000000001,-79.3936,AS62563,North America,AS-GLOBALTELEHOST
70015,Satoshi:0.20.0,658416,59.8457,10.7823,AS57963,Europe,Lynet Internett AS
70015,Satoshi:0.18.0,658416,-35.2828,149.1283,AS7545,Australia,TPG Telecom Limited
70015,Satoshi:0.18.1,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.18.0,658416,57.6198,39.8554,AS30881,Europe,MTS PJSC
70015,Satoshi:0.19.1,658416,52.2028,6.8748,AS25596,Europe,Cambrium IT Services B.V.
70015,Satoshi:0.18.1,658416,48.8582,2.3387,AS16276,Europe,OVH SAS
70015,Satoshi:0.20.0,658416,56.0,24.0,AS16125,Europe,UAB Cherry Servers
70016,Satoshi:1.3.4,454935,51.5164,-0.09300000000000001,AS63949,Europe,"Linode, LLC"
70015,Satoshi:0.20.0,658416,47.4618,18.9585,AS5588,Europe,T-Mobile Czech Republic a.s.
70015,Others,658416,42.3513,-71.137,AS111,North America,BOSTONU-AS
70015,Satoshi:0.20.0,658416,37.751,-97.822,AS22612,North America,NAMECHEAP-NET
70015,Satoshi:0.18.1,658416,22.2795,114.146,AS132203,Asia,"Tencent Building, Kejizhongyi Avenue"
70015,Others,658416,-25.8744,28.1706,AS37611,Africa,Afrihost
70015,Satoshi:0.20.1,658416,56.0,24.0,AS16125,Europe,UAB Cherry Servers
70015,Satoshi:0.20.1,658416,51.2993,9.491,AS61157,Europe,PlusServer GmbH
70015,Satoshi:0.20.1,658416,50.1188,8.6843,AS14061,Europe,DIGITALOCEAN-ASN
70015,Satoshi:0.19.1,658416,52.3891,4.6563,AS20473,Europe,AS-CHOOPA
70015,Satoshi:0.18.0,658416,50.4333,30.5167,AS48438,Europe,Corbina Telecom Llc.
70015,Satoshi:0.18.1,658416,53.7579,12.3916,AS6724,Europe,Strato AG
70016,Satoshi:1.3.4,454935,43.6644,-79.4195,AS63949,North America,"Linode, LLC"
70015,Satoshi:0.20.1,658415,50.4333,30.5167,AS41435,Europe,UnderNet LLC
70015,Satoshi:0.16.3,658416,49.405,11.1617,AS51167,Europe,Contabo GmbH
70015,Satoshi:0.19.1,658416,51.5177,-0.6215,AS14061,Europe,DIGITALOCEAN-ASN
70016,Satoshi:1.3.4,454935,43.6644,-79.4195,AS63949,North America,"Linode, LLC"
70015,Satoshi:0.19.0.1,658416,13.7442,100.4608,AS4618,Asia,Internet Thailand Company Limited
70015,Satoshi:0.20.1,658415,34.7725,113.7266,AS16509,Asia,AMAZON
70015,Satoshi:0.18.1,658416,48.8582,2.3387,AS16276,Europe,OVH SAS
70016,Satoshi:1.3.4,454935,33.7485,-84.3871,AS63949,North America,"Linode, LLC"
70015,Satoshi:0.20.0,658416,55.7386,37.6068,AS49877,Europe,RM Engineering LLC
70015,Others,658415,46.8913,7.4983,AS3303,Europe,Bluewin
70015,Satoshi:0.18.1,658416,48.8582,2.3387,AS16276,Europe,OVH SAS
70015,Satoshi:0.19.0.1,658416,39.9769,-74.1601,AS701,North America,UUNET
70016,Satoshi:1.3.4,454934,33.7485,-84.3871,AS63949,North America,"Linode, LLC"
70015,Satoshi:0.20.1,658416,-34.9274,138.6005,AS7545,Australia,TPG Telecom Limited
70015,Satoshi:0.19.1,658416,34.1004,-118.2946,AS20001,North America,TWC-20001-PACWEST
70016,Satoshi:1.3.4,454934,-33.8591,151.2002,AS63949,Australia,"Linode, LLC"
70015,Satoshi:0.19.0.1,658416,42.2309,-88.3379,AS7922,North America,COMCAST-7922
70015,Satoshi:0.20.1,658416,61.25,73.4167,AS50923,Europe,Metroset
70015,Satoshi:0.20.1,658416,55.7386,37.6068,AS49505,Europe,OOO Network of data-centers Selectel
70012,Others,658416,37.751,-97.822,AS14618,North America,AMAZON
70015,Others,658416,0.0,0.0,,TOR,Unknown Organization
70015,Satoshi:0.20.1,658416,48.9119,2.2875,AS12322,Europe,Free SAS
70015,Satoshi:0.20.1,658416,47.394,8.445,AS9009,Europe,M247 Ltd
70015,Others,729734,39.9288,116.3889,AS58593,Asia,"Shanghai Blue Cloud Technology Co.,Ltd"
70016,Others,658415,52.1946,4.5042,AS33915,Europe,Vodafone Libertel B.V.
70015,Others,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.19.1,658416,49.405,11.1617,AS51167,Europe,Contabo GmbH
70016,Satoshi:1.3.4,454934,33.7485,-84.3871,AS63949,North America,"Linode, LLC"
70015,Satoshi:0.20.1,658415,53.3331,-6.2489,AS16509,Europe,AMAZON
70015,Satoshi:0.19.0.1,658416,45.401,-73.9463,AS55286,North America,SERVER-MANIA
70015,Satoshi:0.20.1,658416,32.246,-110.9177,AS22773,North America,ASN-CXA-ALL-CCI-22773-RDC
70015,Satoshi:0.20.1,658416,58.5942,16.1826,AS3301,Europe,Telia Company AB
70015,Satoshi:0.19.1,658416,43.6319,-79.3716,AS16276,North America,OVH SAS
70016,Satoshi:1.3.4,454937,50.1188,8.6843,AS63949,Europe,"Linode, LLC"
70015,Satoshi:0.20.1,658415,45.4995,-73.5848,AS16509,North America,AMAZON
70015,Satoshi:0.18.1,658416,55.7386,37.6068,AS42916,Europe,IT Ltd.
70015,Satoshi:0.18.0,658416,37.751,-97.822,AS15169,North America,GOOGLE
70015,Satoshi:0.20.1,658416,45.401,-73.9463,AS55286,North America,SERVER-MANIA
70015,Satoshi:0.20.1,658416,34.4133,-118.0917,AS7018,North America,ATT-INTERNET4
70015,Satoshi:0.20.1,658415,37.4562,126.7288,AS16509,Asia,AMAZON
70015,Satoshi:0.20.1,658416,37.751,-97.822,AS174,North America,COGENT-174
70015,Satoshi:0.19.0.1,658416,51.15600000000001,4.4437,AS6848,Europe,Telenet BVBA
70015,Satoshi:0.20.1,658415,-33.8591,151.2002,AS16509,Australia,AMAZON
70015,Satoshi:0.20.1,658416,48.843,9.31,AS3209,Europe,Vodafone GmbH
70015,Satoshi:0.20.1,658415,50.1188,8.6843,AS14061,Europe,DIGITALOCEAN-ASN
70015,Satoshi:0.20.1,658416,37.3859,-122.0882,AS6939,North America,HURRICANE
70015,Satoshi:0.18.0,658416,51.5126,9.9523,AS3209,Europe,Vodafone GmbH
70015,Satoshi:0.20.1,658416,37.751,-97.822,AS29802,North America,HVC-AS
70015,Satoshi:0.20.0,658415,52.2626,6.8169,AS33915,Europe,Vodafone Libertel B.V.
70015,Satoshi:0.20.1,658416,-34.9274,138.6005,AS7545,Australia,TPG Telecom Limited
70015,Satoshi:0.20.1,658416,47.4984,19.0404,AS6830,Europe,Liberty Global B.V.
70015,Satoshi:0.20.1,658415,47.3667,8.55,AS15169,Europe,GOOGLE
70015,Satoshi:0.20.1,658416,56.8575,60.6125,AS28890,Europe,INSYS LLC
70016,Satoshi:1.3.4,454935,43.6644,-79.4195,AS63949,North America,"Linode, LLC"
70015,Satoshi:0.20.0,658416,48.8582,2.3387,AS12322,Europe,Free SAS
70015,Others,658416,50.1188,8.6843,AS14061,Europe,DIGITALOCEAN-ASN
70015,Satoshi:0.20.1,658414,34.6851,135.5136,AS15169,Asia,GOOGLE
70015,Satoshi:0.18.0,658416,48.8582,2.3387,AS16276,Europe,OVH SAS
70015,Satoshi:0.20.1,658416,0.0,0.0,,TOR,Unknown Organization
70015,Satoshi:0.20.1,658416,1.314,103.6839,AS14061,Asia,DIGITALOCEAN-ASN
70015,Satoshi:0.18.0,658416,46.8027,7.1543,AS15796,Europe,Salt Mobile SA
70015,Satoshi:0.20.0,658415,-27.4732,153.0215,AS1221,Australia,Telstra Corporation Ltd
70015,Satoshi:0.20.1,658415,37.751,-97.822,AS16509,North America,AMAZON
70015,Satoshi:0.19.0.1,658416,52.352,4.9392,AS14061,Europe,DIGITALOCEAN-ASN
70015,Satoshi:0.20.1,658416,40.6799,-74.0028,AS20473,North America,AS-CHOOPA
70015,Satoshi:0.20.1,658416,33.7485,-84.3871,AS22653,North America,GLOBALCOMPASS
70016,Others,658416,37.4562,126.7288,AS16509,Asia,AMAZON
70016,Satoshi:1.3.4,454934,50.1188,8.6843,AS63949,Europe,"Linode, LLC"
70015,Satoshi:0.20.1,658416,49.5596,11.3433,AS20686,Europe,Bisping & Bisping GmbH & Co KG
70015,Satoshi:0.19.1,658416,43.6319,-79.3716,AS16276,North America,OVH SAS
70015,Satoshi:0.19.1,658416,50.1188,8.6843,AS14061,Europe,DIGITALOCEAN-ASN
70015,Satoshi:0.18.1,658416,56.0,24.0,AS16125,Europe,UAB Cherry Servers
70015,Satoshi:0.20.0,658416,4.6493,-74.0617,AS10620,South America,Telmex Colombia S.A.
70015,Satoshi:0.20.1,658416,40.7252,-73.944,AS701,North America,UUNET
70015,Satoshi:0.19.1,658416,45.4995,-73.5848,AS16276,North America,OVH SAS
70015,Satoshi:0.20.0,658416,41.9512,3.2198,AS3352,Europe,Telefonica De Espana
