,date,userName,isEdited,title,review,rating,developerResponse,review_basic_clean,sentiment,negative confidence score,neutral confidence score,positive confidence score,Key Phrases
50,2017-12-14 21:30:13,DR Brendan,False,Doesn’t Work,Why release the App and not have it available at the biggest service station in Melbourne???,1,"{'id': 2036455, 'body': 'Hi There, Thank you for your interest in BPme. The app is available at over 500 (and rising) BP stations across the country, and likely to build to 700+ stations in the new year. To check your nearest BPme enabled station, simply find the nearest BP participating station in the Station Finder.', 'modified': '2017-12-15T05:32:03Z'}",Why release App available biggest service station Melbourne,negative,0.79,0.2,0.01,"biggest service station, App, Melbourne"
51,2017-12-14 23:34:39,Djtilto,False,Needs Velocity Rewards,A great concept but without Velocity Rewards being linked to it utterly useless to me. If they can get that sorted I would definitely use this app regularly.,3,"{'id': 2057287, 'body': 'Hi there, and thanks for your review. For the initial BPme launch, we have introduced the fuel payment function to help customers save time. BPme is transformational and we are planning a whole range of exciting new offers to make our customers lives easier. You can continue to use your Velocity Frequent Flyer card in-store to earn and redeem points on fuel and retail purchases at BP. Watch this space for new BPme features in the future. Thanks again!', 'modified': '2017-12-17T23:36:41Z'}",A great concept without Velocity Rewards linked utterly useless If get sorted I would definitely use app regularly,negative,1.0,0.0,0.0,"great concept, Velocity Rewards, app"
52,2017-12-15 00:35:06,steve7154936519,False,Awesome concept but what about velocity pts,Great app & great for customers except there is noway to collect velocity points through the app. Can’t be hard to implement so clearly the cost of app & lost sales from Instore impulse purchase planned to be offset by removing velocity points. Such a shame - could have been a real winner.,1,"{'id': 2057249, 'body': 'Hi Steve,\n \nFor our BPme launch, we had always planned on introducing only the fuel payment function to help customers save time. We intend to introduce new features to the app in the future. Customers can continue to use their Velocity Frequent Flyer card in-store to earn and redeem points on fuel and retail purchases at BP until further notice.', 'modified': '2017-12-17T23:28:08Z'}",Great app great customer except noway collect velocity point app Cant hard implement clearly cost app lost sale Instore impulse purchase planned offset removing velocity point Such shame could real winner,mixed,0.66,0.0,0.34,"Instore impulse purchase, velocity points, real winner, Great app, customers, noway, cost, sales, shame"
53,2017-12-15 07:45:43,SmithyL,False,Can’t use motorpass??,Would totally use but can’t register motorpass card?,1,"{'id': 2103382, 'body': 'Hi There, \nThank you for your interest in BPme. Currently you can pay for fuel with Visa, MasterCard, Amex and PayPal. Complimenting this is the BPme for BP Plus Fuel Card app which accepts the BP Plus card. Unfortunately the Motorpass card isn’t being accepted by BPme at this time, however, will be soon added along with a number of other third party cards.', 'modified': '2017-12-21T22:56:26Z'}",Would totally use cant register motorpass card,neutral,0.22,0.76,0.02,motorpass card
54,2017-12-15 09:33:54,sl24au,False,Charged $1:00 for setup. Why,"Just did setup. Entered AMEX details. I now have notification that I have been charged $1:00, why? Can’t see where I was advised that I would be charged for setup.",1,"{'id': 2057277, 'body': 'Hello, the $1 charge is just a hold by your financial provider to ensure the payment method is valid. The time it takes will vary depending on the card issuer or bank. We suggest you contact your bank directly if you have further questions relating to this.', 'modified': '2017-12-17T23:35:25Z'}",Just setup Entered AMEX detail I notification I charged Cant see I advised I would charged setup,negative,0.95,0.05,0.0,"AMEX details, setup, notification"
55,2017-12-15 11:46:50,Macs r coolz,False,Great app but needs motorcycle support,Love the app but it should have support for motorbike riders.,5,"{'id': 2057325, 'body': 'Hi there, rules about mobile phone usage outside your vehicle have not changed and remain unacceptable. You can, however, safely use your phone (and BPme) from the comfort of inside your stationary vehicle. Given the nature of a motorcycle, they do not comply with this rule. Please do contact aucustcare@bp.com if you have any further questions on this, thank you!', 'modified': '2017-12-17T23:38:55Z'}",Love app support motorbike rider,positive,0.0,0.0,1.0,"motorbike riders, app, support"
56,2017-12-16 05:53:38,katenal1109,False,"Stuck at the ""Select your location""","I'm in registering progress now, waiting for searching my location and nearest station for 15min, showing ""Hmm. You don't seem to be near station""with grey waiting circle turning on the side. Grey circle is keep on tuning..I'm keep on looking at it...waiting...now I'm almost hypnotised... help!!!. Then I've found a button 'go to station finder' and clicked it, wow lots of stations near me, so what should I do next?. I still cannot find any button like ""select this station as my station"". Why am I stuck here even I'm quite an intelligent and still young? I 've checked the app privacy/setting for a location configuration. Also I ran the 7eleven fuel app to double check if the phone is problem. 7eleven app works normally.",1,"{'id': 2058344, 'body': ""Hi Katenal1109,\nWe're sorry to hear you had this experience. Our app developers are constantly working behind the scenes to ensure our customers have the best user experience. If you can drop a note to aucustcare@bp.com with details about what’s not working, we’ll help get it sorted.\nThanks"", 'modified': '2017-12-18T01:41:26Z'}",Im registering progress waiting searching location nearest station min showing Hmm You dont seem near stationwith grey waiting circle turning side Grey circle keep tuningIm keep looking itwaitingnow Im almost hypnotised help Then Ive found button go station finder clicked wow lot station near I next I still cannot find button like select station station Why I stuck even Im quite intelligent still young I checked app privacysetting location configuration Also I ran eleven fuel app double check phone problem eleven app work normally,mixed,0.64,0.11,0.25,"grey waiting circle, 7eleven fuel app, Grey circle, 7eleven app, location configuration, nearest station, station finder, progress, 15min, side, button, lots, stations, privacy, phone, problem"
57,2017-12-16 22:52:29,R@T666,False,No Velocity support,The main reason I use BP is to get velocity points. Until they add velocity to this app I will not use it.,1,"{'id': 2057221, 'body': 'Hi There, \nFor our BPme launch, we had always planned on introducing only the fuel payment function to help customers save time. We intend to introduce new features to the app in the future. Customers can continue to use their Velocity Frequent Flyer card in-store to earn and redeem points on fuel and retail purchases at BP until further notice.', 'modified': '2017-12-17T23:20:38Z'}",The main reason I use BP get velocity point Until add velocity app I use,neutral,0.19,0.8,0.01,"main reason, velocity points, BP, app"
58,2017-12-17 06:55:51,sky999999,False,No Apple Pay,Doesn't have Apple Pay its not for me.,1,"{'id': 2175350, 'body': ""Hi there, \nThis is just the start for BPme and we're constantly looking at ways to improve our customer offer. Keep an eye on the app for more exciting innovations, including payment methods and features in early 2018."", 'modified': '2018-01-01T21:39:12Z'}",Doesnt Apple Pay,negative,0.91,0.08,0.01,Apple Pay
59,2017-12-17 07:21:50,EJYX,False,Worst ever,"can’t login, can’t reset password, just waste time",1,"{'id': 2057458, 'body': ""Hi There,\n\nSorry to hear you've not had a great experience, it seems very strange. In saying that, we have just launched so we expect an occasional issue may pop up – if you could pass along details about what your experience was to aucustcare@bp.com we will look into it for you. Thank you.\n\nThanks"", 'modified': '2017-12-17T23:51:48Z'}",cant login cant reset password waste time,negative,1.0,0.0,0.0,"login, password, time"
60,2017-12-17 12:31:02,Holdenboi,False,Has Potential,"This app has the potential to be great but needs some fine tuning. It’s very slow to get thru the steps to actually fill the car. Once you have filled it, it can take a few minutes to realise you have finished and are ready to leave. As they were busy inside they didn’t accept the payment for a while so I thought it was having issues. If you iron out the kinks and make it more user friendly on both sides and faster it can be great.",2,"{'id': 2058391, 'body': ""Hi Holdenboi,\nWe're sorry to hear you had this experience and thank you for letting us know. If you drop a note to aucustcare@bp.com with details about what’s not working, we’ll help get it sorted."", 'modified': '2017-12-18T01:44:32Z'}",This app potential great need fine tuning Its slow get thru step actually fill car Once filled take minute realise finished ready leave As busy inside didnt accept payment I thought issue If iron kink make user friendly side faster great,mixed,0.39,0.11,0.5,"fine tuning, app, potential, steps, car, minutes, payment, issues, kinks, sides"
