,isEdited,userName,review,developerResponse,title,rating,date
556,False,Gavgalway,Possibly can’t be helped I suppose but a bit slow .,,Bit slow,4,2019-01-18 08:43:33
557,False,vanessarosewood,"Only get a +91 option for my mobile area code so can’t reset password with mobile

Registered with PayPal never got to set a password my PayPal password doesn’t work and I didn’t receive the password reset email",,Can’t reset password with mobile,2,2019-01-19 00:56:09
558,False,LadyFalconn,"This app is amazing if you’re getting petrol and don’t want to/can’t go in to the service station to pay (baby in the car/ feeling antisocial/in your pyjamas etc). Can pay through PayPal so it’s easy and safe.  But it can be cumbersome until you figure out how best to use it. 

Tip:
Have the app running as you’re driving to the station. Then it has “located” the station by the time you drive up to it. Means you don’t have to wait around, once you’re parked, for the app to find the station and/or pumps. Speeds up the process!",,"Once you work out it’s quirks, it’s amazing!",5,2019-01-19 07:34:46
559,False,jbwyatt,In every petrol station in qld the lpg pump is not available?? Can you fix it?,,LPG pumps not showing,1,2019-01-21 06:55:53
560,False,MattS1971,Took me a couple of goes to get the process right but pretty easy to use and saved going into the shop if you don’t need anything else. Is there a plan to add the ability to record odometer readings when filling up using the app?,,Odometer reading,5,2019-01-22 10:17:58
561,False,LinLinz17,How soon till velocity is linked. I am reluctant to use the app until it is,,Waiting for Velocity to be linked,3,2019-01-27 02:46:55
562,False,Qwanza,This app never works and is frustratingly slow. Sack your Devs already and find someone who can actually deliver.,,Sack your Devs,1,2019-01-28 22:59:30
563,False,Br'ista,Quick and easy filling :),,Love it,5,2019-02-01 00:13:12
564,False,Someone0192,"Updated the review since I was able to successfully pay for my petrol. 

There is a lot of anxious waiting when using this app:
- waiting to login and be able to select a pump
- once the pump is selected, there is a longer waiting time for the pump to be “unlocked”
- after filling up, the longest wait was for the transaction to take place, which is the worst wait of all since 1) there is no other button/option to press so you’re just hoping your payment goes through, and 2) people are still unused to just getting straight into their cars without paying for petrol first. 

Similar to my initial sentiment, I would prefer to just pay for petrol the old-fashioned way than to use this app, unless I choose to remain in the car with the kids, eg thunderstorms. On a hot day I would probably take them out with me rather than to sit in the car that I cannot run the ignition on as I’ll be using the phone. 

Having said this, I’ll still keep an eye for future improvements as it does have potential. Thank you. 

##########
Original review:
I, too, had high hopes for this app as it would potentially allow me to pay for petrol without having to take my kids out of the car, but testing it out by myself I could not get it to work; specifically it would give me a “technical error” when selecting a pump and ask me to try again, but it never worked so I ended up walking in to pay. 
I would like to echo other people’s experiences that it just takes too long with the engine off before you can even fill up (when it works, that is) so, until that is remediated, again I would not be considering using this with children in the car.
I look forward to trying out the next version; hopefully BP will keep investing in this app.",,"When it works, it requires a lot of waiting in the car",2,2019-02-01 12:20:35
565,False,T.coote,"If only the app would let you connect before you are near the station or just at a greater distance then this would save heaps of time, I often get my partner to load app before arriving so it actually saves more time and is worth it.please broaden the finding nearest station function so it works within at least 500m so you can load before arriving:)",,Suggestion for area for great improvement,4,2019-02-08 01:32:28
566,False,Kabal303,"The idea is great but every time this app talks to a server it is just too dang slow. Good idea let down by poor infrastructure. 

I swear I can walk into the store and tap and pay quicker than using this thing.",,Good idea but slow,3,2019-02-09 01:54:04
567,False,matthew.rykers,I have a BP fuel card which has one extra digit compared with a standard card. This means I cannot input the card number making the app useless to me.,,Won’t work with fuel card,2,2019-02-13 20:07:36
568,False,Hcubed,"It’s nearly there. I started using the app which was great UNTIL I realised I still have to go in to the station to swipe my velocity card!!! Shame, I’ve told BP the first week when the app came out.",,Velocity card,3,2019-02-13 21:44:35
569,False,shibbyb,"This app seems great, I can find stations easily and can distinguish between ones which do and don’t accept the BPme app for payment. However, I will not be using this app as I cannot find anywhere to link/enter your Virgin Velocity account number to accumulate points.",,Missing Velocity points,3,2019-02-14 19:46:12
570,False,branston,"Good idea for an app but considering I go out of my way to visit BP due to their relationship with Velocity, it’s not great.",,No velocity link,3,2019-02-16 06:04:24
571,False,Bdiddy10304,Needs support for Velocity Rewards ASAP,,No Velocity Reward support,1,2019-02-17 02:18:56
572,False,RayK2012,It was bad enough finding outlets where my velocity card would actually work. And since this flaw represents another example of poor customer service will also look other brands as they are often cheaper.,,No velocity points - dumping the app,1,2019-02-20 22:19:10
573,False,Jake of Aus,"But instead I had to agree to a privacy policy that can sell my information to marketing and other related businesses at any time for any reason. Some feedback for you BP, would be to revise your privacy policies and make them suitable just for paying for fuel rather than anything else.",,Just wanted to pay for fuel,1,2019-02-20 22:32:19
574,False,Reignmaker77,Really disappointed that I couldn’t link my velocity rewards card....,,Unable to link Velocity card,4,2019-02-20 23:15:47
575,False,Woffoff,"What is going on here, 3 attempts to verify and now the app won’t load. Not a good start to a relationship guys",,Suby,5,2019-02-21 03:33:55
576,False,mazzzaa1,"It appears that dispite the app saying this store accept the BP app, it actually is not working. Sat there figuring out why the app was not working. Went inside to ask the attendant and was advised the app doesn’t work at this franchise store yet... so if not working why does the app have a tick to say it is working at this store? Waste my time.",,Not working at BP Carington on the Horsley drive,2,2019-02-26 07:36:34
577,False,$mitB,Was excited to try this app out on my refuel yesterday but it would just not work! It detected my location fine but wouldn’t let me pick my fuel pump number. Just kept throwing the technical error screen! Waste of phone memory.,,Does not work,1,2019-02-27 21:30:48
578,False,P3nt4n,What a useless app - tried using it in BP Kingsford at 9:20pm - the app could not work. It stated that there is a technical issue.  Tried and tried again. Wasted half an hour of my life using this app.  Even got dinner from the Maccas next door and tried again.  Still couldn’t select a pump. Useless.  Zero stars.,,BS Me,1,2019-03-02 10:30:28
579,False,Castrecordingjunkie,So I don’t use,,Can’t get your flyer points on app,3,2019-03-02 18:00:48
580,False,Dan12258545,"It all works pretty well, but to get that 5th star it needs velocity card to be linked, at the moment I still go inside to pay due to this.",,Needs Velocity Card Support,4,2019-03-04 07:32:45
581,False,Karmenka,Can’t get past login. Even though email is verified. Frustrating process. After the third attempt I gave up.,,Terrible,1,2019-03-06 04:32:28
582,False,John_Longmuir,No fuel price finder 7-11 app is better,,No fuel price finder 7-11 app is better,1,2019-03-06 11:31:27
583,False,Knightsy93,Absolutely useless app. Slow and annoying to set up. Get to the only BP in my area that accepts the app to find it is incorrectly placed on the map so it doesn’t recognise that you’re actually there! Signed up for the Amex cash back offer and now will be deleting immediately.,,Useless in every way,1,2019-03-09 08:15:35
584,False,simmo_australia,Can you confirm how to link velocity membership to earn points with purchases.  It would also be great to see “current” fuel prices when using store finder.,,Add Velocity to the APP and pricing,3,2019-03-11 02:57:22
585,False,Geo885238,"Very slow app. Takes a long time to load it, and the time it takes to process everything is slower than walking in and tapping an eftpos card. I don’t see the point of this, it’s very inefficient",,Easier to go in and pay,1,2019-03-17 00:01:08
586,False,c h r 42,"The app takes quite awhile to setup and it doesn’t allow you earn velocity points with your fuel purchases. 

Once the app is setup it is fairly easy to use. 

If they can update it so they you can earn Velocity Points with your fuel purchases that would be great.",,Can’t Earn Velocity Points With App,3,2019-03-17 10:27:53
587,False,bundy_26,It’s very disappointing this app. I’m a velocity frequent flyer and you CAN NOT  put the card number in for that. Use the app miss out on velocity points. Rubbish it is,,Poor app don’t bother,1,2019-03-19 09:20:58
588,False,Luv iPad,"I’ve tried this app twice now.
The app is ok.
The process from starting app to actually having the pump released by the fuel operator ready to fill is very slow.
My wife said she wouldn’t use it as it’s quicker to fill & walk in to pay.
Also, by using the app I have no way of recording my Velocity card number and scoring those points.",,No Velocity number,3,2019-03-23 22:14:32
