,reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
55,gp:AOqpTOG76jg_ldrpmTWXradboOQtfgkkMhnEhXlpv6d-s756AqATQ6IRyRPy0xTRDeJzHARaTAFFKVWqrMSS,Arslan Gill,It charged me double for no reason so i have to call my bank to get it refund and when i went to be petrol station they said we dont know what happend i dont know its a bug or what i paid extra 50 pounds on my fuel which I didn't even put it in,1,1,1.19.0,2018-03-21 08:28:52,"Hi, to streamline the payment process, BPme checks with your bank you have available funds for the amount you choose to fill up by (or £100 if you choose to fill your tank)  before authorising the pump. Don't worry, you will only be charged for the total amount of fuel dispensed. The whole process can take up to 10 days, depending on your bank. ^AB",2018-06-22 20:49:50
56,gp:AOqpTOG997nsYhQeEJ-qS-OwTyKeEeEfOxmV68njSbI-7WUq6zzyp2GIYKBHAZrnuEr3g6JvWsUuiKmO3T2Z,A Google user,Have tried to use this app at multiple stations that say are enabled but when arrive either says not ready and pay in kiosk or have technical issues and won't go any further. Makes me think this is just a scam to get you to use BP stations! Shame as it is a good idea but no point releasing it if it doesn't work. Should have tested it first and made sure it works when it's supposed to rather than just annoying people and making them go elsewhere,2,0,1.19.0,2018-03-21 18:51:43,"Hi, is it working now with the latest update? If you've got the latest version and it's still not working, and you wish to speak to someone, please get in touch at BPmeUK@bp.com or call 0800 402402. Thanks, ^AB",2018-06-22 20:49:36
57,gp:AOqpTOF2X4kgsXaYBI4r0xfu5fzCo7eUvq7k5Sapz-noOWRj4h6ndcSMxU2bCWHUQWYS5HOwsW3-G0nxjSmo,Nick,"Used twice now, very easy to use and saves time from queuing to pay.",5,1,1.19.0,2018-03-22 05:43:11,,
58,gp:AOqpTOEzbnJrN19HPRloAbmrqsb-1b7YIeRigKJdD3job3Z9NfwTS8FaWkUz_MCK3P1BYYwYBw_cbuN2lM_R,John Lambert,"I work for the BP station in Christchurch and for some reason I've still got the problem with having a pending transaction for 10 days, during the testing stages I've told you about this problem and I'm still getting this pending transaction, so far this problem has continued every time I use it even with credit card transactions or debit cards, I won't be using this app or telling my customers about this app until this has been fixed!!!!!! But it works fine other than this problem. Network signal 📶 strength plays a vital part for functionality, if you have a slow signal for data then this app won't work as well.  Also to all our customers this app only works for BP owned sites not the franchise stores at the moment.",3,6,1.19.0,2018-03-22 12:57:26,"Hi John, thanks for the review. We are working on updates to the station finder at the moment so keep your eyes peeled for an update in the near future. In the meantime if you want to search for stores near to a certain location please type the details into the search bar on the station finder. Thanks from the BPme team",2017-12-05 00:17:14
59,gp:AOqpTOH-NsiF-u9YKnA5P_gr034ZYQ3DAN8fVNMUTl-98gAujXnFWnOxb0g6qCAWkjj8b73UrD2uG4tm-sSF,Piotr K,App is a great idea but the payment process is terrible. If you choose full tank option it will holds £100 on your accounts for days plus still charging you the exact amount you put in your tank in the meantime. It's been 9 days and still haven't got my money available in my account. Won't be using again until they fix/change payment process.,1,11,1.19.0,2018-03-22 16:26:38,"Hi, to streamline the payment process, BPme checks with your bank you have available funds for the amount you choose to fill up by (or £100 if you choose to fill your tank)  before authorising the pump. Don't worry, you will only be charged for the total amount of fuel dispensed. The whole process can take up to 10 days, depending on your bank. ^AB",2018-06-22 20:49:19
60,gp:AOqpTOFVw7MbNgOVFb9mP_KQZGBJjYCL1-r0RVwXLbxM5v6_SfTCXiQAhuFLydC1WODlHejUEIr8DMoP318m,Tim Prollins,"Pump stopped at 14 litres. No reason I could see. I filled up the rest of the tank and paid conventionally, same card. Bit irritating",4,0,1.19.0,2018-03-23 20:47:35,"Hi, is it working now with the latest update? If you've got the latest version and it's still not working, and you wish to speak to someone, please get in touch at BPmeUK@bp.com or call 0800 402402. Thanks, ^AB",2018-06-22 20:49:03
61,gp:AOqpTOG8fSmfbWms0EK6-6HqBf3ZPzxEcpvDMq07eOvKYE-95UYXOngGp5b1kwfXNrE0899KIgTIC9fv4ARz,Nicole Thornber,"Somewhat predictably, it doesn't recognise my company Allstar fuel card. Wasted about 15 minutes of my life finding that out, though.",1,0,1.19.0,2018-03-23 21:53:24,"Hi, sorry you can't yet but we are working on it - you'll be able to pay with your BP Fuel Card later in 2018. Watch this space! Thanks, ^AB",2018-06-22 20:48:45
62,gp:AOqpTOH-xTSFsV3wnOA--9SPsx8FB6EUJFd-jjY_NddNT7ih-uYbPb4wC6BOrE42X3UqxiT17L3fmrk1Jflc,A Google user,"Do not use. Have £1000.00 of pending payments on our credit card, which are included in the balance. They take £100.00 plus your payment each time you use it. Huge shock.  Hours on the phone to the bank. Contacted BP they can't even be bothered to respond. How can they even think this is ok?",1,6,1.19.0,2018-03-24 14:07:54,"Hi, to streamline the payment process, BPme checks with your bank you have available funds for the amount you choose to fill up by (or £100 if you choose to fill your tank)  before authorising the pump. Don't worry, you will only be charged for the total amount of fuel dispensed. The whole process can take up to 10 days, depending on your bank. ^AB",2018-06-22 20:48:33
63,gp:AOqpTOHptk7PlEw3OIuG5YE24wIDy7PIeVLE-aU-E8ZiMujfC3e5N-xLjR2ftBePtdD88DMmXctH4Kok1m_E,A Google user,Currently have a £1000 on pending on my credit card frightened the life out of me when i saw the statement. Stay away from this app. Emailed bp but they have not had the decency to even reply and say sorry have removed app.,1,8,1.19.0,2018-03-24 14:09:26,Thanks for your review. Currently a number of our sites have a £0.50 buffer amount applied while we ensure that all of the individual pumps and hoses are working as intended. Please rest assured that the £25.00 is the pre-authorisation that was taken before you filled up. This amount will be replaced with the final amount (£24.50) in a few days,2018-02-14 21:03:09
64,gp:AOqpTOEbyDsofhmw1NZo9wBi2YSoTYpZpmanye97KY-tvR3nBKQs3tb5rKNfv_647F4lglhWWAFIy8kDK5fa,A Google user,This is only first time I have used it but I thought I have time to give it a go. It saved me so much time! Easy to understand the steps. Perfect for those cold winter months when you want to get back in the car. My 1st world problems are now made easier. (Using a sumsang s8.),5,0,1.19.0,2018-03-24 16:13:57,,
65,gp:AOqpTOExel5chbgvwisbi9Bf46ZT3DnHUbOnbWJE1BhhnJ3sjmXeSZKkrLxz6cz89eEFBfn4dlqmlegz6XuE,A Google user,Does not even work  blank white screen after signing up. How can you release a app that does not even work cross platforms. Very disappointed,1,0,1.19.0,2018-03-28 01:48:26,"Hi, is it working now with the latest update? If you've got the latest version and it's still not working, and you wish to speak to someone, please get in touch at BPmeUK@bp.com or call 0800 402402. Thanks, ^AB",2018-06-22 20:48:18
66,gp:AOqpTOHXbATyjC8HwwtFOMhRKZiD02VC2Z5SdHomH2OMnn9ZmQuvfhdnW9arkblBsBVTN5UPo13tYPadmgXe,A Google user,"Great idea in theory but although I managed to register my card and all looked okay, the first time I tried to use it at a pump my card was declined. I had to then pay at kiosk and I used the same card that had had just been declined with no problem. Seems the app is the problem not the card...",2,0,1.19.0,2018-03-29 17:07:39,"Hi, is it working now with the latest update? If you've got the latest version and it's still not working, and you wish to speak to someone, please get in touch at BPmeUK@bp.com or call 0800 402402. Thanks, ^AB",2018-06-22 20:48:13
67,gp:AOqpTOGeW0vDn3nzDNJue6u2S9XD6GKEeiPSWyyEG8ByO-0xNzuVnJPZEfWI03HTARQqm6i1HX4v_xulv_sU,Karl Ellis,Update to my original review from February. I have finally been able to add my card details. When I finally got the app to work I was actually pleasantly surprised with the interface and general speed of use. Although it does initially take a while to open and find my location in comparison to other apps (it took about a minute or so). Obviously needs some enhancement work but so far it's not too bad.,3,0,1.19.0,2018-03-30 19:22:29,"Hello Karl, thanks for your review. We are aware of issues with some UK bank cards that our technical team are working to resolve. If you are able to contact us at bpmeUK@bp.com with some details of the specific bank card you are trying to add to your BPme wallet we can look into this in more detail for you. Thanks from the BPme team",2018-02-13 16:51:24
68,gp:AOqpTOFeSLR-_uDqCxX9GDr-mCj1wnSuRoq4FtmxQC95IdCMUBI_ObDTafnYloHV6irk-PIhR2nvRzKlEc02,Chris Cooper,Any chance of supporting fuel cards in the app?,2,0,1.19.0,2018-04-03 04:07:40,"Hello Chris, thanks for your review. The BPme team are busy working on adding the BP Plus fuel card into the app. This feature will be coming later on this summer. Please be sure to speak with your fleet manager and register your interested for this service. Thanks from the BPme team",2018-04-09 20:07:10
69,gp:AOqpTOF9MHYKAO8aZYez8EXJVJ1TUq6hfFpfqPrv39jKUyJQqM5bpKtNz4eb6dQVNqoxDLb9zb-xM_jgjfmR,A Google user,I have a BP Plus fuel card and it doesn't recognise it. Useless app if it can't integrate with its own fuel payment card.,1,0,1.19.0,2018-04-04 00:23:58,Hei there. We are pleased to confirm that the BPme team are busy working on adding the BP Plus fuel card into the app. This feature will be coming later on this summer. Please be sure to speak with your fleet manager and register your interested for this service. Thanks from the BPme team,2018-04-09 20:07:45
70,gp:AOqpTOEqciUJoN7Z1NajJSVaIKpDuo9edto0imCthmMdS-SlCswUKDJyqr1wlp8iBSsNTEVeZJM70v9MZqxn,A Google user,Long winded process when you log in and wait for the app to unlock the pump then fails and tells you to try again. Could have got out and paid manually quicker. Waste of time. Only worked twice out of 5 times,1,4,1.19.0,2018-04-04 01:42:51,"Hi, is it working now with the latest update? If you've got the latest version and it's still not working, and you wish to speak to someone, please get in touch at BPmeUK@bp.com or call 0800 402402. Thanks, ^AB",2018-06-22 20:48:02
71,gp:AOqpTOHnjVcvdCso_-0c4HdpUwn3uD24qm1xOnNRvgoE1sDYlkwUtCnblaEmYrO7X4D-lXEXJ1IXQ7CPK_Ou,David Hart,I thought you not suppose to use mobile near pumps or does it not matter when you are making money.,2,0,1.19.0,2018-04-04 04:52:48,Hello David. Thanks for your review. BPme has been developed in close colaboration with the relevant health and safety bodies in the UK that cover petrol forecourts. Please make sure to follow the clear instructions that cover the safe and approved use of a phone on a forecourt when purchasing your fuel using BPme. Thanks from the BPme team,2018-04-09 20:08:25
72,gp:AOqpTOGZujD1clkFH_X4ZV0tqAA0RHRpS6oTK4fNiTgJtumlxTCLZ0_0AgKWRCP6fkqeTRJVG_XP8XusVBWk,Greg Hall,"I have to login everytime I want to use the app which wastes time and defeats the purpose of having digital payments. Setup was too long winded and why is there a splash screen everytime I enter the app. What is it loading? It also wasn't clear that I had to pre pay , I though I could also pay after.",1,3,1.19.0,2018-04-05 15:07:52,"Hi, is it working now with the latest update? If you've got the latest version and it's still not working, and you wish to speak to someone, please get in touch at BPmeUK@bp.com or call 0800 402402. Thanks, ^AB",2018-06-22 20:47:52
73,gp:AOqpTOHtj3F8tKWJQ8i4b883x504_xPWT9SJO35RNMvzaQDWfmJTBm4C7uxXBBIkc4uWJBJ1nwQrmTmJfX2p,persersfriend,"I could n't use the app when I went to put fuel in. The app kept crashing and saying ""please try again"" after fifth attempt had to go in station and pay",2,0,1.19.0,2018-04-05 17:33:21,"Hi, is it working now with the latest update? If you've got the latest version and it's still not working, and you wish to speak to someone, please get in touch at BPmeUK@bp.com or call 0800 402402. Thanks, ^AB",2018-06-22 20:47:46
74,gp:AOqpTOHKx5jijDlJBndlbDKvQyVSdavVrCiqlHXQPeAGfbAsVekz6SMxEmF26sNjLychGE77uEjdOnc4_5qZ,Mo Paracha,"Put in amount to be filled, stopped before it, not a major issue but if you want to stick in £20 that's what should go in not £19.50!?",3,0,1.19.0,2018-04-05 19:22:07,"Hello Mo, thanks for your review. At the moment we are having to stop the pumps up to £0.50 in some sites while we confirm that all of our pumps are working as planned. We hope to be able to remove this guard amount at the majority of our sites in the near future. Thanks for using BPme!",2018-04-09 20:09:53
75,gp:AOqpTOEShYkdzYZEvn_NAA6zGR0XdJinWoJGaWn9UKunjRJgZSxQwbC-dXl55KM_iHBOVfC99AdTRSOaKoHE,Angie Farrington,Just saw ad on tv thought I would download ap. As it was downloading I read the reviews then deleted app as it sounds like a bad idea until problems with the app are solved.,1,0,,2018-04-05 23:41:16,"Hi, is it working now with the latest update? If you've got the latest version and it's still not working, and you wish to speak to someone, please get in touch at BPmeUK@bp.com or call 0800 402402. Thanks, ^AB",2018-06-22 20:47:39
76,gp:AOqpTOENqeuqJQwSBYCdLbfe1mj93HgcmCnGS1iSDh1ncGX9sn_dHHj74XgISjVUv1hBIYr6ctLe8l4n0yrO,Gordon Streets,"""there was a problem adding your payment card"" My AmEx Nectar card that is! BUT, with both attempts, a £1 charge has been processed as Google Pay has reported them to me immediately. What is going on?",4,0,1.19.0,2018-04-06 01:07:28,"Hello Gordon, thanks for your review. If you are able to get in touch with us on bpmeUk@bp.com our support team will be able to look into what is causing the problems with your AMEX card. Thanks from the BPme team",2018-04-09 20:10:51
77,gp:AOqpTOFHZZhuVBB-x2LATpbJ9yjahLfEcrtGSJDCzsYIX3NuxDi-yZ3CYsJ9mIEFIOmHQwgfHi9Iu2hzdCwC,Colin Hatcher,Very pretty but doesn't actually work for me.,2,0,1.19.0,2018-04-06 01:24:16,"Hi, is it working now with the latest update? If you've got the latest version and it's still not working, and you wish to speak to someone, please get in touch at BPmeUK@bp.com or call 0800 402402. Thanks, ^AB",2018-06-22 20:47:34
78,gp:AOqpTOGhWI2WywXfWqb0_Pk-Fb9dFwU_hNJ_ANGBaadaZHMUDbZ0GsrSQATgL-huTjMkB2yjcLOO8lV1kYxn,Dave Holley,"Tried logging in 4 times but kept saying needed to reset password, gave up in the end!!",1,1,1.19.0,2018-04-06 03:57:22,"Hi, is it working now with the latest update? If you've got the latest version and it's still not working, and you wish to speak to someone, please get in touch at BPmeUK@bp.com or call 0800 402402. Thanks, ^AB",2018-06-22 20:47:29
79,gp:AOqpTOF_Fm1r1FGxRWzKTXdCFE1hr6huIrMcSsnNRutat5PWlucM_5TVhFVB7hErWSRU2lNtqRsZYmJ6VP95,A Google user,"I can just picture the scene when a user is trying to use the app whilst sitting in the driver's seat, and due to the app's poor design they take ages as it fails each time. The driver of the car queuing behind is hooting as s/he can see someone in the driver's seat using their phone and not moving their car out of the way of the pump! It would make a good comedy sketch as an argument ensues. Perhaps BP needs to rethink this app. I dowloaded it on Android and set the pin etc., I then try the tutorial so when I come to use it I don't hold people up as I can't move my car until I have paid.  The tutorial tells me to do exactly what I have already done but no mention of how to add a card, which presumably you can do and don't have to enter the details each time. Maybe it never got to that stage as it then asked me to download the app, although I was actually using the app! How weird. It also located me in the U.S.  Now I know that BP is U.S. centric but I find it annoying when app creators think that everyone lives in the U.S. There is a big world out there which BP should know about. I change the location to the U.K as the app isn't able to do it automatically despite having GPS on. I then loose everything I have entered and have to start all over again.  By this stage I am angry and uninstall the app.  There could not have been any meticulous trialling outside the compilers themselves. Anyone who knows anything about technology hardwear or softwear trialling knows it has to be tested by those who are NOT familiar with the product, who are not IT specialists and who come to it completely objectively, otherwise it is not a valid trial. BP expects its customers to do the trialling for free and suffer the consequences by the sound of the reviews. The busy working public shouldn't have to do their job.  Even at a busy service station I can pay by card more quickly than with this poorly tested and ill-designed app and I can buy a coffee, which the app will never be able to do.",1,2,1.19.0,2018-04-06 04:51:10,"Hi, is it working now with the latest update? If you've got the latest version and it's still not working, and you wish to speak to someone, please get in touch at BPmeUK@bp.com or call 0800 402402. Thanks, ^AB",2018-06-22 20:47:25
